,Brand,no_of_rear_camera,rear_camera_1_pixels,rear_camera_2_pixels,rear_camera_3_pixels,rear_camera_4_pixels,rear_camera_5_pixels,no_of_front_camera,front_camera_1_pixels,front_camera_2_pixels,Release_year,Screen-size,operationg_system,Internal_storage(GB),WiFi,Bluetooth,Battery(mah),RAM,Touchscreen,Form-factor,Processor,GPS,Resolution,Accelerometer,Proximity_sensor,Ambient_light_sensor,Expandable_storage,Rear_flash,Proceesor_make,Height,Breadth,Width,Price_in_India,Weight,Compass/magnetometer,Headphones,Gyroscope,Expandable_storage_type,4G_or_3G,Simtype,GSM/CDMA,Expandable_storage(GB)
72,Xiaomi,1,13.0,,,,,1,16.0,,2017.0,5.5,Android,16.0,Yes,Yes,3080.0,2048.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,153.0,76.2,7.7,11999.0,153.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
73,Apple,1,12.0,,,,,1,7.0,,2020.0,4.7,iOS,64.0,Yes,Yes,,,Yes,Touchscreen,,Yes,750.0,Yes,Yes,Yes,No,LED,Apple A13,138.4,67.3,7.3,54900.0,148.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
74,Apple,1,12.0,,,,,1,7.0,,2020.0,4.7,iOS,64.0,Yes,Yes,,,Yes,Touchscreen,,Yes,750.0,Yes,Yes,Yes,No,LED,Apple A13,138.4,67.3,7.3,41999.0,148.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
75,Apple,1,12.0,,,,,1,7.0,,2020.0,4.7,iOS,64.0,Yes,Yes,,,Yes,Touchscreen,,Yes,750.0,Yes,Yes,Yes,No,LED,Apple A13,138.4,67.3,7.3,40990.0,148.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
76,Apple,1,12.0,,,,,1,7.0,,2020.0,4.7,iOS,64.0,Yes,Yes,,,Yes,Touchscreen,,Yes,750.0,Yes,Yes,Yes,No,LED,Apple A13,138.4,67.3,7.3,37999.0,148.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
77,Xiaomi,1,13.0,,,,,1,16.0,,2017.0,5.5,Android,16.0,Yes,Yes,3080.0,2048.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,153.0,76.2,7.7,8999.0,153.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
78,Realme,2,16.0,5.0,,,,1,25.0,,2019.0,6.3,Android,64.0,Yes,Yes,4045.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,156.8,74.2,8.3,14990.0,172.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
79,Samsung,2,12.0,12.0,,,,1,8.0,,2017.0,6.3,Android,64.0,Yes,Yes,3300.0,6144.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,LED,Samsung Exynos,162.5,74.8,8.6,29999.0,195.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
80,Poco,2,48.0,8.0,,,,1,20.0,,2021.0,6.67,Android,256.0,Yes,Yes,5160.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,165.3,76.8,9.4,23999.0,215.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,1000.0
81,Poco,2,48.0,8.0,,,,1,20.0,,2021.0,6.67,Android,256.0,Yes,Yes,5160.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,165.3,76.8,9.4,19999.0,215.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,1000.0
82,Xiaomi,4,64.0,8.0,2.0,2.0,,1,20.0,,2019.0,6.53,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,161.7,76.4,8.81,14990.0,200.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
83,Xiaomi,4,64.0,8.0,2.0,2.0,,1,20.0,,2019.0,6.53,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,161.7,76.4,8.81,14999.0,200.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
84,Xiaomi,4,64.0,8.0,2.0,2.0,,1,20.0,,2019.0,6.53,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,161.7,76.4,8.81,15990.0,200.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
85,Xiaomi,4,64.0,8.0,2.0,2.0,,1,20.0,,2019.0,6.53,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,161.7,76.4,8.81,15999.0,200.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
86,Xiaomi,4,64.0,8.0,2.0,2.0,,1,20.0,,2019.0,6.53,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,161.7,76.4,8.81,15999.0,200.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
87,Poco,2,48.0,8.0,,,,1,20.0,,2021.0,6.67,Android,256.0,Yes,Yes,5160.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,165.3,76.8,9.4,23999.0,215.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,1000.0
88,Xiaomi,4,64.0,8.0,2.0,2.0,,1,20.0,,2019.0,6.53,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,161.7,76.4,8.81,15999.0,200.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
89,Xiaomi,4,64.0,8.0,2.0,2.0,,1,20.0,,2019.0,6.53,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,161.7,76.4,8.81,17999.0,200.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
90,Xiaomi,1,13.0,,,,,1,5.0,,2018.0,5.45,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,147.5,71.5,8.3,5399.0,145.0,Yes,Yes,No,microSD,4G,Nano-SIM,GSM,256.0
91,Xiaomi,4,64.0,8.0,2.0,2.0,,1,20.0,,2019.0,6.53,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,161.7,76.4,8.81,18949.0,200.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
92,Xiaomi,1,13.0,,,,,1,5.0,,2018.0,5.45,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,147.5,71.5,8.3,6745.0,145.0,Yes,Yes,No,microSD,4G,Nano-SIM,GSM,256.0
93,Xiaomi,1,13.0,,,,,1,5.0,,2018.0,5.45,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,147.5,71.5,8.3,6500.0,145.0,Yes,Yes,No,microSD,4G,Nano-SIM,GSM,256.0
94,Xiaomi,1,13.0,,,,,1,5.0,,2018.0,5.45,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,147.5,71.5,8.3,6495.0,145.0,Yes,Yes,No,microSD,4G,Nano-SIM,GSM,256.0
95,Huawei,3,40.0,20.0,8.0,,,1,24.0,,2018.0,6.39,Android,128.0,Yes,Yes,4200.0,6144.0,Yes,,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,Yes,HiSilicon Kirin,157.8,72.3,8.6,31999.0,189.0,Yes,Yes,Yes,Nano Memory Card,4G,Nano-SIM,GSM,256.0
96,Xiaomi,4,64.0,8.0,2.0,2.0,,1,20.0,,2019.0,6.53,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,161.7,76.4,8.81,16999.0,200.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
97,Poco,2,48.0,8.0,,,,1,20.0,,2021.0,6.67,Android,256.0,Yes,Yes,5160.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,165.3,76.8,9.4,23999.0,215.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,1000.0
98,Xiaomi,4,64.0,8.0,2.0,2.0,,1,20.0,,2019.0,6.53,Android,64.0,Yes,Yes,4500.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,161.7,76.4,8.81,11499.0,200.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
99,Samsung,1,12.0,,,,,1,8.0,,2018.0,5.8,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,LED,Samsung Exynos,147.7,68.7,8.5,26869.0,163.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,400.0
100,Samsung,2,12.0,12.0,,,,1,8.0,,2017.0,6.3,Android,64.0,Yes,Yes,3300.0,6144.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,LED,Samsung Exynos,162.5,74.8,8.6,29999.0,195.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
101,LG,3,48.0,8.0,5.0,,,1,16.0,,2020.0,,Android,128.0,Yes,Yes,4300.0,6144.0,,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,167.1,74.0,7.85,54599.0,180.0,Yes,,Yes,microSD,4G,Nano-SIM,GSM,2048.0
102,LG,3,48.0,8.0,5.0,,,1,16.0,,2020.0,,Android,128.0,Yes,Yes,4300.0,6144.0,,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,167.1,74.0,7.85,55000.0,180.0,Yes,,Yes,microSD,4G,Nano-SIM,GSM,2048.0
103,Samsung,1,12.0,,,,,1,8.0,,2018.0,5.8,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,LED,Samsung Exynos,147.7,68.7,8.5,26869.0,163.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,400.0
104,Xiaomi,1,13.0,,,,,1,5.0,,2018.0,5.45,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,147.5,71.5,8.3,6090.0,145.0,Yes,Yes,No,microSD,4G,Nano-SIM,GSM,256.0
105,Xiaomi,1,13.0,,,,,1,5.0,,2018.0,5.45,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,147.5,71.5,8.3,5990.0,145.0,Yes,Yes,No,microSD,4G,Nano-SIM,GSM,256.0
106,Xiaomi,1,13.0,,,,,1,5.0,,2018.0,5.45,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,147.5,71.5,8.3,5599.0,145.0,Yes,Yes,No,microSD,4G,Nano-SIM,GSM,256.0
107,Xiaomi,1,13.0,,,,,1,5.0,,2018.0,5.45,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,147.5,71.5,8.3,6749.0,145.0,Yes,Yes,No,microSD,4G,Nano-SIM,GSM,256.0
108,Samsung,2,12.0,12.0,,,,1,8.0,,2017.0,6.3,Android,64.0,Yes,Yes,3300.0,6144.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,LED,Samsung Exynos,162.5,74.8,8.6,29999.0,195.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
109,Samsung,1,12.0,,,,,1,8.0,,2018.0,5.8,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,LED,Samsung Exynos,147.7,68.7,8.5,48999.0,163.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,400.0
110,Samsung,1,12.0,,,,,1,8.0,,2018.0,5.8,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,LED,Samsung Exynos,147.7,68.7,8.5,47990.0,163.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,400.0
111,Samsung,1,12.0,,,,,1,8.0,,2018.0,5.8,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,LED,Samsung Exynos,147.7,68.7,8.5,41990.0,163.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,400.0
112,Samsung,1,12.0,,,,,1,8.0,,2018.0,5.8,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,LED,Samsung Exynos,147.7,68.7,8.5,26869.0,163.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,400.0
113,Samsung,1,12.0,,,,,1,8.0,,2018.0,5.8,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,LED,Samsung Exynos,147.7,68.7,8.5,39999.0,163.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,400.0
114,Samsung,1,12.0,,,,,1,8.0,,2018.0,5.8,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,LED,Samsung Exynos,147.7,68.7,8.5,37900.0,163.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,400.0
115,Poco,2,48.0,8.0,,,,1,20.0,,2021.0,6.67,Android,256.0,Yes,Yes,5160.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,165.3,76.8,9.4,25999.0,215.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,1000.0
116,Xiaomi,2,48.0,5.0,,,,1,13.0,,2019.0,6.3,Android,32.0,Yes,Yes,4000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,159.21,75.21,8.1,10940.0,186.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
117,Oppo,1,13.0,,,,,2,16.0,8.0,2017.0,5.5,Android,64.0,Yes,Yes,3200.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,MediaTek,153.3,75.2,7.3,10250.0,153.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
118,Xiaomi,3,50.0,48.0,48.0,,,1,20.0,,2021.0,,Android,256.0,Yes,Yes,5000.0,12288.0,,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,,Yes,,164.3,74.6,8.38,69999.0,234.0,Yes,No,Yes,,4G,Nano-SIM,GSM,
119,Vivo,1,16.0,,,,,1,24.0,,2017.0,5.7,Android,32.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,149.3,72.8,7.9,19800.0,139.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
120,Vivo,1,16.0,,,,,1,24.0,,2017.0,5.7,Android,32.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,149.3,72.8,7.9,25000.0,139.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
121,Xiaomi,3,50.0,48.0,48.0,,,1,20.0,,2021.0,,Android,256.0,Yes,Yes,5000.0,12288.0,,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,,Yes,,164.3,74.6,8.38,69999.0,234.0,Yes,No,Yes,,4G,Nano-SIM,GSM,
122,Vivo,1,16.0,,,,,1,24.0,,2017.0,5.7,Android,32.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,149.3,72.8,7.9,13990.0,139.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
123,Google,3,50.0,12.0,48.0,,,1,,,2021.0,6.7,Android,256.0,Yes,Yes,5003.0,12288.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,No,Yes,Google,163.9,75.9,8.9,46000.0,210.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
124,Oppo,1,13.0,,,,,2,16.0,8.0,2017.0,5.5,Android,64.0,Yes,Yes,3200.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,MediaTek,153.3,75.2,7.3,17990.0,153.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
125,Xiaomi,2,48.0,5.0,,,,1,13.0,,2019.0,6.3,Android,32.0,Yes,Yes,4000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,159.21,75.21,8.1,9999.0,186.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
126,Google,3,50.0,12.0,48.0,,,1,,,2021.0,6.7,Android,256.0,Yes,Yes,5003.0,12288.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,No,Yes,Google,163.9,75.9,8.9,41999.0,210.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
127,Vivo,1,16.0,,,,,1,24.0,,2017.0,5.7,Android,32.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,149.3,72.8,7.9,16990.0,139.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
128,Oppo,1,13.0,,,,,2,16.0,8.0,2017.0,5.5,Android,64.0,Yes,Yes,3200.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,MediaTek,153.3,75.2,7.3,10990.0,153.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
129,Oppo,1,13.0,,,,,2,16.0,8.0,2017.0,5.5,Android,64.0,Yes,Yes,3200.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,MediaTek,153.3,75.2,7.3,20990.0,153.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
130,Lenovo,2,13.0,5.0,,,,1,8.0,,2017.0,5.2,Android,32.0,Yes,Yes,4000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,MediaTek Helio,147.9,73.7,8.99,8999.0,165.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
131,Xiaomi,2,48.0,5.0,,,,1,13.0,,2019.0,6.3,Android,32.0,Yes,Yes,4000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,159.21,75.21,8.1,9999.0,186.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
132,Xiaomi,2,48.0,5.0,,,,1,13.0,,2019.0,6.3,Android,32.0,Yes,Yes,4000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,159.21,75.21,8.1,10999.0,186.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
133,Lenovo,2,13.0,5.0,,,,1,8.0,,2017.0,5.2,Android,32.0,Yes,Yes,4000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,MediaTek Helio,147.9,73.7,8.99,11999.0,165.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
134,Xiaomi,2,48.0,5.0,,,,1,13.0,,2019.0,6.3,Android,32.0,Yes,Yes,4000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,159.21,75.21,8.1,10999.0,186.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
135,Xiaomi,2,48.0,5.0,,,,1,13.0,,2019.0,6.3,Android,32.0,Yes,Yes,4000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,159.21,75.21,8.1,11999.0,186.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
136,Motorola,4,50.0,8.0,2.0,2.0,,1,16.0,,2022.0,6.53,Android,64.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,163.95,74.94,8.49,9999.0,185.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
137,Motorola,4,50.0,8.0,2.0,2.0,,1,16.0,,2022.0,6.53,Android,64.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,163.95,74.94,8.49,10999.0,185.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
138,Samsung,3,50.0,8.0,2.0,,,1,8.0,,2022.0,6.6,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,165.5,77.0,8.4,14499.0,198.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
139,Samsung,3,12.0,64.0,12.0,,,1,10.0,,2020.0,6.7,Android,128.0,Yes,Yes,4500.0,8192.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,Dual LED,Samsung Exynos,161.9,73.7,7.8,39999.0,186.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
140,Samsung,3,12.0,64.0,12.0,,,1,10.0,,2020.0,6.7,Android,128.0,Yes,Yes,4500.0,8192.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,Dual LED,Samsung Exynos,161.9,73.7,7.8,49999.0,186.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
141,Samsung,3,12.0,64.0,12.0,,,1,10.0,,2020.0,6.7,Android,128.0,Yes,Yes,4500.0,8192.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,Dual LED,Samsung Exynos,161.9,73.7,7.8,69999.0,186.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
142,Samsung,3,50.0,8.0,2.0,,,1,8.0,,2022.0,6.6,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,165.5,77.0,8.4,14499.0,198.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
143,Samsung,3,50.0,8.0,2.0,,,1,8.0,,2022.0,6.6,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,165.5,77.0,8.4,14499.0,198.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
144,Samsung,3,50.0,8.0,2.0,,,1,8.0,,2022.0,6.6,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,165.5,77.0,8.4,15499.0,198.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
145,Samsung,3,50.0,8.0,2.0,,,1,8.0,,2022.0,6.6,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,165.5,77.0,8.4,15499.0,198.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
146,Samsung,3,50.0,8.0,2.0,,,1,8.0,,2022.0,6.6,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,165.5,77.0,8.4,15499.0,198.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
147,Xiaomi,2,48.0,5.0,,,,1,13.0,,2019.0,6.3,Android,32.0,Yes,Yes,4000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,159.21,75.21,8.1,12990.0,186.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
148,Xiaomi,1,16.0,,,,,1,5.0,,2015.0,5.5,Android,16.0,Yes,Yes,4050.0,2048.0,Yes,Touchscreen,hexa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,Qualcomm Snapdragon,150.0,76.0,8.65,9999.0,164.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
149,Xiaomi,1,16.0,,,,,1,5.0,,2015.0,5.5,Android,16.0,Yes,Yes,4050.0,2048.0,Yes,Touchscreen,hexa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,Qualcomm Snapdragon,150.0,76.0,8.65,6999.0,164.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
150,Xiaomi,2,48.0,5.0,,,,1,13.0,,2019.0,6.3,Android,32.0,Yes,Yes,4000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,159.21,75.21,8.1,10999.0,186.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,256.0
151,Nokia,2,13.0,5.0,,,,1,8.0,,2018.0,6.0,Android,32.0,Yes,Yes,3500.0,3072.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,156.68,76.44,8.19,7399.0,180.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,
